Ativo,Data,Intervalo,Volume
BTCUSDT,2025-05-04 08:45:00,1m,5.64732
BTCUSDT,2025-05-04 08:46:00,1m,3.00428
BTCUSDT,2025-05-04 08:47:00,1m,9.94551
BTCUSDT,2025-05-04 08:48:00,1m,3.55836
BTCUSDT,2025-05-04 08:49:00,1m,5.10803
BTCUSDT,2025-05-04 08:50:00,1m,2.37758
BTCUSDT,2025-05-04 08:51:00,1m,2.83017
BTCUSDT,2025-05-04 08:52:00,1m,2.85297
BTCUSDT,2025-05-04 08:53:00,1m,4.13191
BTCUSDT,2025-05-04 08:54:00,1m,3.37997
BTCUSDT,2025-05-04 08:55:00,1m,2.31899
BTCUSDT,2025-05-04 08:56:00,1m,2.27163
BTCUSDT,2025-05-04 08:57:00,1m,4.8714
BTCUSDT,2025-05-04 08:58:00,1m,3.13105
BTCUSDT,2025-05-04 08:59:00,1m,2.92574
BTCUSDT,2025-05-04 09:00:00,1m,7.81623
BTCUSDT,2025-05-04 09:01:00,1m,3.14241
BTCUSDT,2025-05-04 09:02:00,1m,3.53714
BTCUSDT,2025-05-04 09:03:00,1m,3.88669
BTCUSDT,2025-05-04 09:04:00,1m,1.31811
BTCUSDT,2025-05-04 09:05:00,1m,1.09285
BTCUSDT,2025-05-04 09:06:00,1m,5.05194
BTCUSDT,2025-05-04 09:07:00,1m,0.41652
BTCUSDT,2025-05-04 09:08:00,1m,0.44715
BTCUSDT,2025-05-04 09:09:00,1m,1.45821
BTCUSDT,2025-05-04 09:10:00,1m,0.59622
BTCUSDT,2025-05-04 09:11:00,1m,0.40856
BTCUSDT,2025-05-04 09:12:00,1m,2.71117
BTCUSDT,2025-05-04 09:13:00,1m,4.02056
BTCUSDT,2025-05-04 09:14:00,1m,6.04612
BTCUSDT,2025-05-04 09:15:00,1m,4.35126
BTCUSDT,2025-05-04 09:16:00,1m,14.70259
BTCUSDT,2025-05-04 09:17:00,1m,0.77539
BTCUSDT,2025-05-04 09:18:00,1m,7.50907
BTCUSDT,2025-05-04 09:19:00,1m,4.63206
BTCUSDT,2025-05-04 09:20:00,1m,0.7817
BTCUSDT,2025-05-04 09:21:00,1m,1.78593
BTCUSDT,2025-05-04 09:22:00,1m,8.20511
BTCUSDT,2025-05-04 09:23:00,1m,1.59632
BTCUSDT,2025-05-04 09:24:00,1m,27.16846
BTCUSDT,2025-05-04 09:25:00,1m,52.73176
BTCUSDT,2025-05-04 09:26:00,1m,13.49993
BTCUSDT,2025-05-04 09:27:00,1m,15.23811
BTCUSDT,2025-05-04 09:28:00,1m,3.98789
BTCUSDT,2025-05-04 09:29:00,1m,7.77992
BTCUSDT,2025-05-04 09:30:00,1m,8.32758
BTCUSDT,2025-05-04 09:31:00,1m,3.18857
BTCUSDT,2025-05-04 09:32:00,1m,13.2531
BTCUSDT,2025-05-04 09:33:00,1m,6.5781
BTCUSDT,2025-05-04 09:34:00,1m,91.30209
BTCUSDT,2025-05-04 09:35:00,1m,39.54206
BTCUSDT,2025-05-04 09:36:00,1m,12.61145
BTCUSDT,2025-05-04 09:37:00,1m,15.29817
BTCUSDT,2025-05-04 09:38:00,1m,4.40122
BTCUSDT,2025-05-04 09:39:00,1m,8.14865
BTCUSDT,2025-05-04 09:40:00,1m,5.46711
BTCUSDT,2025-05-04 09:41:00,1m,21.94604
BTCUSDT,2025-05-04 09:42:00,1m,3.01598
BTCUSDT,2025-05-04 09:43:00,1m,5.37397
BTCUSDT,2025-05-04 09:44:00,1m,23.06072
BTCUSDT,2025-05-04 09:45:00,1m,2.76641
BTCUSDT,2025-05-04 09:46:00,1m,8.92835
BTCUSDT,2025-05-04 09:47:00,1m,3.33655
BTCUSDT,2025-05-04 09:48:00,1m,2.48586
BTCUSDT,2025-05-04 09:49:00,1m,8.50032
BTCUSDT,2025-05-04 09:50:00,1m,1.441
BTCUSDT,2025-05-04 09:51:00,1m,3.79971
BTCUSDT,2025-05-04 09:52:00,1m,4.94165
BTCUSDT,2025-05-04 09:53:00,1m,0.3184
BTCUSDT,2025-05-04 09:54:00,1m,1.6596
BTCUSDT,2025-05-04 09:55:00,1m,5.65902
BTCUSDT,2025-05-04 09:56:00,1m,1.69853
BTCUSDT,2025-05-04 09:57:00,1m,2.55902
BTCUSDT,2025-05-04 09:58:00,1m,8.1355
BTCUSDT,2025-05-04 09:59:00,1m,2.79204
BTCUSDT,2025-05-04 10:00:00,1m,5.10566
BTCUSDT,2025-05-04 10:01:00,1m,1.61023
BTCUSDT,2025-05-04 10:02:00,1m,4.68643
BTCUSDT,2025-05-04 10:03:00,1m,3.45723
BTCUSDT,2025-05-04 10:04:00,1m,10.70443
BTCUSDT,2025-05-04 10:05:00,1m,3.4418
BTCUSDT,2025-05-04 10:06:00,1m,5.95791
BTCUSDT,2025-05-04 10:07:00,1m,2.32326
BTCUSDT,2025-05-04 10:08:00,1m,9.71066
BTCUSDT,2025-05-04 10:09:00,1m,4.38689
BTCUSDT,2025-05-04 10:10:00,1m,4.4398
BTCUSDT,2025-05-04 10:11:00,1m,3.54785
BTCUSDT,2025-05-04 10:12:00,1m,0.82896
BTCUSDT,2025-05-04 10:13:00,1m,7.0452
BTCUSDT,2025-05-04 10:14:00,1m,5.58607
BTCUSDT,2025-05-04 10:15:00,1m,7.25539
BTCUSDT,2025-05-04 10:16:00,1m,2.14277
BTCUSDT,2025-05-04 10:17:00,1m,4.89422
BTCUSDT,2025-05-04 10:18:00,1m,5.28862
BTCUSDT,2025-05-04 10:19:00,1m,8.7249
BTCUSDT,2025-05-04 10:20:00,1m,5.2806
BTCUSDT,2025-05-04 10:21:00,1m,5.32136
BTCUSDT,2025-05-04 10:22:00,1m,3.62202
BTCUSDT,2025-05-04 10:23:00,1m,1.98531
BTCUSDT,2025-05-04 10:24:00,1m,23.81377
BTCUSDT,2025-05-04 10:25:00,1m,9.21507
BTCUSDT,2025-05-04 10:26:00,1m,3.82014
BTCUSDT,2025-05-04 10:27:00,1m,12.90085
BTCUSDT,2025-05-04 10:28:00,1m,9.12074
BTCUSDT,2025-05-04 10:29:00,1m,10.10864
BTCUSDT,2025-05-04 10:30:00,1m,2.56665
BTCUSDT,2025-05-04 10:31:00,1m,6.60315
BTCUSDT,2025-05-04 10:32:00,1m,10.35487
BTCUSDT,2025-05-04 10:33:00,1m,5.00898
BTCUSDT,2025-05-04 10:34:00,1m,2.79039
BTCUSDT,2025-05-04 10:35:00,1m,2.07268
BTCUSDT,2025-05-04 10:36:00,1m,3.53941
BTCUSDT,2025-05-04 10:37:00,1m,5.26368
BTCUSDT,2025-05-04 10:38:00,1m,6.13928
BTCUSDT,2025-05-04 10:39:00,1m,7.9778
BTCUSDT,2025-05-04 10:40:00,1m,1.86167
BTCUSDT,2025-05-04 10:41:00,1m,6.4457
BTCUSDT,2025-05-04 10:42:00,1m,1.30818
BTCUSDT,2025-05-04 10:43:00,1m,2.57355
BTCUSDT,2025-05-04 10:44:00,1m,1.3204
BTCUSDT,2025-05-04 10:45:00,1m,16.60926
BTCUSDT,2025-05-04 10:46:00,1m,6.9753
BTCUSDT,2025-05-04 10:47:00,1m,3.3828
BTCUSDT,2025-05-04 10:48:00,1m,7.69242
BTCUSDT,2025-05-04 10:49:00,1m,1.07319
BTCUSDT,2025-05-04 10:50:00,1m,3.45976
BTCUSDT,2025-05-04 10:51:00,1m,0.71014
BTCUSDT,2025-05-04 10:52:00,1m,3.20258
BTCUSDT,2025-05-04 10:53:00,1m,4.02422
BTCUSDT,2025-05-04 10:54:00,1m,1.06682
BTCUSDT,2025-05-04 10:55:00,1m,1.90352
BTCUSDT,2025-05-04 10:56:00,1m,0.78061
BTCUSDT,2025-05-04 10:57:00,1m,2.51906
BTCUSDT,2025-05-04 10:58:00,1m,2.2087
BTCUSDT,2025-05-04 10:59:00,1m,2.31581
BTCUSDT,2025-05-04 11:00:00,1m,8.19646
BTCUSDT,2025-05-04 11:01:00,1m,1.26173
BTCUSDT,2025-05-04 11:02:00,1m,12.53611
BTCUSDT,2025-05-04 11:03:00,1m,4.54508
BTCUSDT,2025-05-04 11:04:00,1m,6.35336
BTCUSDT,2025-05-04 11:05:00,1m,4.58892
BTCUSDT,2025-05-04 11:06:00,1m,5.53235
BTCUSDT,2025-05-04 11:07:00,1m,2.70877
BTCUSDT,2025-05-04 11:08:00,1m,3.50522
BTCUSDT,2025-05-04 11:09:00,1m,2.13123
BTCUSDT,2025-05-04 11:10:00,1m,1.96621
BTCUSDT,2025-05-04 11:11:00,1m,22.02253
BTCUSDT,2025-05-04 11:12:00,1m,4.84837
BTCUSDT,2025-05-04 11:13:00,1m,0.99341
BTCUSDT,2025-05-04 11:14:00,1m,2.27383
BTCUSDT,2025-05-04 11:15:00,1m,4.53075
BTCUSDT,2025-05-04 11:16:00,1m,5.8349
BTCUSDT,2025-05-04 11:17:00,1m,2.85358
BTCUSDT,2025-05-04 11:18:00,1m,7.20754
BTCUSDT,2025-05-04 11:19:00,1m,90.80987
BTCUSDT,2025-05-04 11:20:00,1m,37.95373
BTCUSDT,2025-05-04 11:21:00,1m,15.00153
BTCUSDT,2025-05-04 11:22:00,1m,24.95495
BTCUSDT,2025-05-04 11:23:00,1m,23.51835
BTCUSDT,2025-05-04 11:24:00,1m,23.82856
BTCUSDT,2025-05-04 11:25:00,1m,26.72348
BTCUSDT,2025-05-04 11:26:00,1m,27.24834
BTCUSDT,2025-05-04 11:27:00,1m,13.04053
BTCUSDT,2025-05-04 11:28:00,1m,10.48137
BTCUSDT,2025-05-04 11:29:00,1m,20.66279
BTCUSDT,2025-05-04 11:30:00,1m,24.43933
BTCUSDT,2025-05-04 11:31:00,1m,20.00749
BTCUSDT,2025-05-04 11:32:00,1m,26.23603
BTCUSDT,2025-05-04 11:33:00,1m,17.88413
BTCUSDT,2025-05-04 11:34:00,1m,17.44338
BTCUSDT,2025-05-04 11:35:00,1m,21.14403
BTCUSDT,2025-05-04 11:36:00,1m,14.34585
BTCUSDT,2025-05-04 11:37:00,1m,13.83594
BTCUSDT,2025-05-04 11:38:00,1m,16.54471
BTCUSDT,2025-05-04 11:39:00,1m,16.52622
BTCUSDT,2025-05-04 11:40:00,1m,11.76198
BTCUSDT,2025-05-04 11:41:00,1m,18.10837
BTCUSDT,2025-05-04 11:42:00,1m,15.96646
BTCUSDT,2025-05-04 11:43:00,1m,13.80196
BTCUSDT,2025-05-04 11:44:00,1m,14.40379
BTCUSDT,2025-05-04 11:45:00,1m,13.90446
BTCUSDT,2025-05-04 11:46:00,1m,15.75942
BTCUSDT,2025-05-04 11:47:00,1m,4.30415
BTCUSDT,2025-05-04 11:48:00,1m,2.25064
BTCUSDT,2025-05-04 11:49:00,1m,7.17151
BTCUSDT,2025-05-04 11:50:00,1m,1.46452
BTCUSDT,2025-05-04 11:51:00,1m,8.9327
BTCUSDT,2025-05-04 11:52:00,1m,2.45493
BTCUSDT,2025-05-04 11:53:00,1m,17.93202
BTCUSDT,2025-05-04 11:54:00,1m,2.34457
BTCUSDT,2025-05-04 11:55:00,1m,4.52389
BTCUSDT,2025-05-04 11:56:00,1m,1.10974
BTCUSDT,2025-05-04 11:57:00,1m,3.51317
BTCUSDT,2025-05-04 11:58:00,1m,2.41322
BTCUSDT,2025-05-04 11:59:00,1m,4.74915
BTCUSDT,2025-05-04 12:00:00,1m,7.54033
BTCUSDT,2025-05-04 12:01:00,1m,6.04873
BTCUSDT,2025-05-04 12:02:00,1m,5.36487
BTCUSDT,2025-05-04 12:03:00,1m,3.05568
BTCUSDT,2025-05-04 12:04:00,1m,3.83424
BTCUSDT,2025-05-04 12:05:00,1m,6.73746
BTCUSDT,2025-05-04 12:06:00,1m,16.13809
BTCUSDT,2025-05-04 12:07:00,1m,3.50813
BTCUSDT,2025-05-04 12:08:00,1m,1.34097
BTCUSDT,2025-05-04 12:09:00,1m,6.31498
BTCUSDT,2025-05-04 12:10:00,1m,2.48354
BTCUSDT,2025-05-04 12:11:00,1m,4.9774
BTCUSDT,2025-05-04 12:12:00,1m,7.03045
BTCUSDT,2025-05-04 12:13:00,1m,3.34657
BTCUSDT,2025-05-04 12:14:00,1m,6.8374
BTCUSDT,2025-05-04 12:15:00,1m,15.43612
BTCUSDT,2025-05-04 12:16:00,1m,16.7985
BTCUSDT,2025-05-04 12:17:00,1m,14.32568
BTCUSDT,2025-05-04 12:18:00,1m,3.59231
BTCUSDT,2025-05-04 12:19:00,1m,1.16382
BTCUSDT,2025-05-04 12:20:00,1m,2.64521
BTCUSDT,2025-05-04 12:21:00,1m,4.44733
BTCUSDT,2025-05-04 12:22:00,1m,3.55069
BTCUSDT,2025-05-04 12:23:00,1m,1.12005
BTCUSDT,2025-05-04 12:24:00,1m,1.98518
BTCUSDT,2025-05-04 12:25:00,1m,6.1987
BTCUSDT,2025-05-04 12:26:00,1m,1.86746
BTCUSDT,2025-05-04 12:27:00,1m,12.13065
BTCUSDT,2025-05-04 12:28:00,1m,14.43338
BTCUSDT,2025-05-04 12:29:00,1m,11.76603
BTCUSDT,2025-05-04 12:30:00,1m,21.42907
BTCUSDT,2025-05-04 12:31:00,1m,13.69583
BTCUSDT,2025-05-04 12:32:00,1m,13.33468
BTCUSDT,2025-05-04 12:33:00,1m,13.39422
BTCUSDT,2025-05-04 12:34:00,1m,11.15593
BTCUSDT,2025-05-04 12:35:00,1m,34.08281
BTCUSDT,2025-05-04 12:36:00,1m,21.20492
BTCUSDT,2025-05-04 12:37:00,1m,13.54371
BTCUSDT,2025-05-04 12:38:00,1m,12.85318
BTCUSDT,2025-05-04 12:39:00,1m,18.64794
BTCUSDT,2025-05-04 12:40:00,1m,24.57149
BTCUSDT,2025-05-04 12:41:00,1m,15.79954
BTCUSDT,2025-05-04 12:42:00,1m,14.78077
BTCUSDT,2025-05-04 12:43:00,1m,13.746
BTCUSDT,2025-05-04 12:44:00,1m,9.18879
BTCUSDT,2025-05-04 12:45:00,1m,3.56395
BTCUSDT,2025-05-04 12:46:00,1m,2.31591
BTCUSDT,2025-05-04 12:47:00,1m,3.42717
BTCUSDT,2025-05-04 12:48:00,1m,5.69235
BTCUSDT,2025-05-04 12:49:00,1m,3.26664
BTCUSDT,2025-05-04 12:50:00,1m,2.5996
BTCUSDT,2025-05-04 12:51:00,1m,2.48389
BTCUSDT,2025-05-04 12:52:00,1m,3.51102
BTCUSDT,2025-05-04 12:53:00,1m,2.95679
BTCUSDT,2025-05-04 12:54:00,1m,4.95001
BTCUSDT,2025-05-04 12:55:00,1m,12.28076
BTCUSDT,2025-05-04 12:56:00,1m,9.14126
BTCUSDT,2025-05-04 12:57:00,1m,14.01788
BTCUSDT,2025-05-04 12:58:00,1m,15.72384
BTCUSDT,2025-05-04 12:59:00,1m,2.88118
BTCUSDT,2025-05-04 13:00:00,1m,1.12957
BTCUSDT,2025-05-04 13:01:00,1m,8.2935
BTCUSDT,2025-05-04 13:02:00,1m,4.56545
BTCUSDT,2025-05-04 13:03:00,1m,0.79185
BTCUSDT,2025-05-04 13:04:00,1m,2.14905
BTCUSDT,2025-05-04 13:05:00,1m,3.81414
BTCUSDT,2025-05-04 13:06:00,1m,6.16239
BTCUSDT,2025-05-04 13:07:00,1m,1.22588
BTCUSDT,2025-05-04 13:08:00,1m,7.71771
BTCUSDT,2025-05-04 13:09:00,1m,0.87064
BTCUSDT,2025-05-04 13:10:00,1m,5.04259
BTCUSDT,2025-05-04 13:11:00,1m,3.78828
BTCUSDT,2025-05-04 13:12:00,1m,0.6278
BTCUSDT,2025-05-04 13:13:00,1m,6.20319
BTCUSDT,2025-05-04 13:14:00,1m,2.86619
BTCUSDT,2025-05-04 13:15:00,1m,9.14397
BTCUSDT,2025-05-04 13:16:00,1m,8.77111
BTCUSDT,2025-05-04 13:17:00,1m,14.81631
BTCUSDT,2025-05-04 13:18:00,1m,2.68283
BTCUSDT,2025-05-04 13:19:00,1m,2.52946
BTCUSDT,2025-05-04 13:20:00,1m,6.83056
BTCUSDT,2025-05-04 13:21:00,1m,1.10351
BTCUSDT,2025-05-04 13:22:00,1m,3.48594
BTCUSDT,2025-05-04 13:23:00,1m,1.04807
BTCUSDT,2025-05-04 13:24:00,1m,4.50044
BTCUSDT,2025-05-04 13:25:00,1m,18.95819
BTCUSDT,2025-05-04 13:26:00,1m,22.58717
BTCUSDT,2025-05-04 13:27:00,1m,21.3704
BTCUSDT,2025-05-04 13:28:00,1m,12.16948
BTCUSDT,2025-05-04 13:29:00,1m,14.75944
BTCUSDT,2025-05-04 13:30:00,1m,13.99574
BTCUSDT,2025-05-04 13:31:00,1m,14.51084
BTCUSDT,2025-05-04 13:32:00,1m,19.35792
BTCUSDT,2025-05-04 13:33:00,1m,12.35055
BTCUSDT,2025-05-04 13:34:00,1m,0.80882
BTCUSDT,2025-05-04 13:35:00,1m,0.8951
BTCUSDT,2025-05-04 13:36:00,1m,1.15215
BTCUSDT,2025-05-04 13:37:00,1m,6.24081
BTCUSDT,2025-05-04 13:38:00,1m,4.06225
BTCUSDT,2025-05-04 13:39:00,1m,10.96572
BTCUSDT,2025-05-04 13:40:00,1m,0.81819
BTCUSDT,2025-05-04 13:41:00,1m,4.96956
BTCUSDT,2025-05-04 13:42:00,1m,1.5699
BTCUSDT,2025-05-04 13:43:00,1m,1.9974
BTCUSDT,2025-05-04 13:44:00,1m,3.10937
BTCUSDT,2025-05-04 13:45:00,1m,2.10399
BTCUSDT,2025-05-04 13:46:00,1m,6.12223
BTCUSDT,2025-05-04 13:47:00,1m,9.88823
BTCUSDT,2025-05-04 13:48:00,1m,6.35457
BTCUSDT,2025-05-04 13:49:00,1m,4.76384
BTCUSDT,2025-05-04 13:50:00,1m,7.08031
BTCUSDT,2025-05-04 13:51:00,1m,15.18661
BTCUSDT,2025-05-04 13:52:00,1m,17.41412
BTCUSDT,2025-05-04 13:53:00,1m,15.17027
BTCUSDT,2025-05-04 13:54:00,1m,17.47607
BTCUSDT,2025-05-04 13:55:00,1m,22.52564
BTCUSDT,2025-05-04 13:56:00,1m,12.99289
BTCUSDT,2025-05-04 13:57:00,1m,13.94652
BTCUSDT,2025-05-04 13:58:00,1m,14.72677
BTCUSDT,2025-05-04 13:59:00,1m,15.33649
BTCUSDT,2025-05-04 14:00:00,1m,14.5249
BTCUSDT,2025-05-04 14:01:00,1m,14.86395
BTCUSDT,2025-05-04 14:02:00,1m,11.41471
BTCUSDT,2025-05-04 14:03:00,1m,16.23301
BTCUSDT,2025-05-04 14:04:00,1m,7.63706
BTCUSDT,2025-05-04 14:05:00,1m,5.22889
BTCUSDT,2025-05-04 14:06:00,1m,6.39888
BTCUSDT,2025-05-04 14:07:00,1m,1.77669
BTCUSDT,2025-05-04 14:08:00,1m,11.34604
BTCUSDT,2025-05-04 14:09:00,1m,14.89701
BTCUSDT,2025-05-04 14:10:00,1m,12.72289
BTCUSDT,2025-05-04 14:11:00,1m,17.07427
BTCUSDT,2025-05-04 14:12:00,1m,18.53886
BTCUSDT,2025-05-04 14:13:00,1m,12.36684
BTCUSDT,2025-05-04 14:14:00,1m,18.36171
BTCUSDT,2025-05-04 14:15:00,1m,19.70678
BTCUSDT,2025-05-04 14:16:00,1m,27.93247
BTCUSDT,2025-05-04 14:17:00,1m,11.40453
BTCUSDT,2025-05-04 14:18:00,1m,3.9084
BTCUSDT,2025-05-04 14:19:00,1m,5.47025
BTCUSDT,2025-05-04 14:20:00,1m,10.98872
BTCUSDT,2025-05-04 14:21:00,1m,2.65723
BTCUSDT,2025-05-04 14:22:00,1m,13.47016
BTCUSDT,2025-05-04 14:23:00,1m,17.5026
BTCUSDT,2025-05-04 14:24:00,1m,17.1733
BTCUSDT,2025-05-04 14:25:00,1m,16.81089
BTCUSDT,2025-05-04 14:26:00,1m,14.09058
BTCUSDT,2025-05-04 14:27:00,1m,4.10166
BTCUSDT,2025-05-04 14:28:00,1m,4.28794
BTCUSDT,2025-05-04 14:29:00,1m,4.72197
BTCUSDT,2025-05-04 14:30:00,1m,5.14758
BTCUSDT,2025-05-04 14:31:00,1m,5.70237
BTCUSDT,2025-05-04 14:32:00,1m,11.63256
BTCUSDT,2025-05-04 14:33:00,1m,13.42604
BTCUSDT,2025-05-04 14:34:00,1m,3.19883
BTCUSDT,2025-05-04 14:35:00,1m,4.71576
BTCUSDT,2025-05-04 14:36:00,1m,3.83041
BTCUSDT,2025-05-04 14:37:00,1m,2.75461
BTCUSDT,2025-05-04 14:38:00,1m,5.73548
BTCUSDT,2025-05-04 14:39:00,1m,3.44829
BTCUSDT,2025-05-04 14:40:00,1m,11.20424
BTCUSDT,2025-05-04 14:41:00,1m,18.78209
BTCUSDT,2025-05-04 14:42:00,1m,19.88092
BTCUSDT,2025-05-04 14:43:00,1m,21.10269
BTCUSDT,2025-05-04 14:44:00,1m,22.6218
BTCUSDT,2025-05-04 14:45:00,1m,31.74454
BTCUSDT,2025-05-04 14:46:00,1m,29.93217
BTCUSDT,2025-05-04 14:47:00,1m,11.10069
BTCUSDT,2025-05-04 14:48:00,1m,3.19718
BTCUSDT,2025-05-04 14:49:00,1m,2.05814
BTCUSDT,2025-05-04 14:50:00,1m,20.68233
BTCUSDT,2025-05-04 14:51:00,1m,4.16634
BTCUSDT,2025-05-04 14:52:00,1m,6.55214
BTCUSDT,2025-05-04 14:53:00,1m,2.14473
BTCUSDT,2025-05-04 14:54:00,1m,2.88087
BTCUSDT,2025-05-04 14:55:00,1m,2.96596
BTCUSDT,2025-05-04 14:56:00,1m,4.89511
BTCUSDT,2025-05-04 14:57:00,1m,15.7404
BTCUSDT,2025-05-04 14:58:00,1m,14.98304
BTCUSDT,2025-05-04 14:59:00,1m,10.58885
BTCUSDT,2025-05-04 15:00:00,1m,11.73786
BTCUSDT,2025-05-04 15:01:00,1m,10.8525
BTCUSDT,2025-05-04 15:02:00,1m,10.53922
BTCUSDT,2025-05-04 15:03:00,1m,10.74048
BTCUSDT,2025-05-04 15:04:00,1m,6.04346
BTCUSDT,2025-05-04 15:05:00,1m,4.98952
BTCUSDT,2025-05-04 15:06:00,1m,2.58541
BTCUSDT,2025-05-04 15:07:00,1m,3.71163
BTCUSDT,2025-05-04 15:08:00,1m,10.90756
BTCUSDT,2025-05-04 15:09:00,1m,10.97096
BTCUSDT,2025-05-04 15:10:00,1m,17.34659
BTCUSDT,2025-05-04 15:11:00,1m,4.5643
BTCUSDT,2025-05-04 15:12:00,1m,9.671
BTCUSDT,2025-05-04 15:13:00,1m,7.34344
BTCUSDT,2025-05-04 15:14:00,1m,13.24347
BTCUSDT,2025-05-04 15:15:00,1m,3.86519
BTCUSDT,2025-05-04 15:16:00,1m,27.03278
BTCUSDT,2025-05-04 15:17:00,1m,3.41266
BTCUSDT,2025-05-04 15:18:00,1m,9.06616
BTCUSDT,2025-05-04 15:19:00,1m,7.1592
BTCUSDT,2025-05-04 15:20:00,1m,12.44317
BTCUSDT,2025-05-04 15:21:00,1m,5.13473
BTCUSDT,2025-05-04 15:22:00,1m,6.07844
BTCUSDT,2025-05-04 15:23:00,1m,10.85848
BTCUSDT,2025-05-04 15:24:00,1m,11.81503
BTCUSDT,2025-05-04 15:25:00,1m,7.73306
BTCUSDT,2025-05-04 15:26:00,1m,13.72786
BTCUSDT,2025-05-04 15:27:00,1m,7.56742
BTCUSDT,2025-05-04 15:28:00,1m,8.63008
BTCUSDT,2025-05-04 15:29:00,1m,9.19374
BTCUSDT,2025-05-04 15:30:00,1m,11.35635
BTCUSDT,2025-05-04 15:31:00,1m,9.01472
BTCUSDT,2025-05-04 15:32:00,1m,10.32971
BTCUSDT,2025-05-04 15:33:00,1m,12.6618
BTCUSDT,2025-05-04 15:34:00,1m,7.04791
BTCUSDT,2025-05-04 15:35:00,1m,12.43419
BTCUSDT,2025-05-04 15:36:00,1m,10.30811
BTCUSDT,2025-05-04 15:37:00,1m,12.38676
BTCUSDT,2025-05-04 15:38:00,1m,13.23807
BTCUSDT,2025-05-04 15:39:00,1m,3.21292
BTCUSDT,2025-05-04 15:40:00,1m,5.33485
BTCUSDT,2025-05-04 15:41:00,1m,22.56777
BTCUSDT,2025-05-04 15:42:00,1m,31.1043
BTCUSDT,2025-05-04 15:43:00,1m,4.37117
BTCUSDT,2025-05-04 15:44:00,1m,2.5906
BTCUSDT,2025-05-04 15:45:00,1m,3.36922
BTCUSDT,2025-05-04 15:46:00,1m,4.4609
BTCUSDT,2025-05-04 15:47:00,1m,3.96126
BTCUSDT,2025-05-04 15:48:00,1m,15.63103
BTCUSDT,2025-05-04 15:49:00,1m,1.5484
BTCUSDT,2025-05-04 15:50:00,1m,0.97984
BTCUSDT,2025-05-04 15:51:00,1m,0.88784
BTCUSDT,2025-05-04 15:52:00,1m,3.99922
BTCUSDT,2025-05-04 15:53:00,1m,13.35417
BTCUSDT,2025-05-04 15:54:00,1m,5.91426
BTCUSDT,2025-05-04 15:55:00,1m,14.49231
BTCUSDT,2025-05-04 15:56:00,1m,5.00574
BTCUSDT,2025-05-04 15:57:00,1m,1.22254
BTCUSDT,2025-05-04 15:58:00,1m,3.79862
BTCUSDT,2025-05-04 15:59:00,1m,4.7571
BTCUSDT,2025-05-04 16:00:00,1m,16.57222
BTCUSDT,2025-05-04 16:01:00,1m,5.82737
BTCUSDT,2025-05-04 16:02:00,1m,16.87565
BTCUSDT,2025-05-04 16:03:00,1m,12.27486
BTCUSDT,2025-05-04 16:04:00,1m,6.42658
BTCUSDT,2025-05-04 16:05:00,1m,1.89101
BTCUSDT,2025-05-04 16:06:00,1m,5.65796
BTCUSDT,2025-05-04 16:07:00,1m,4.52748
BTCUSDT,2025-05-04 16:08:00,1m,8.27826
BTCUSDT,2025-05-04 16:09:00,1m,2.61099
BTCUSDT,2025-05-04 16:10:00,1m,2.2129
BTCUSDT,2025-05-04 16:11:00,1m,17.51388
BTCUSDT,2025-05-04 16:12:00,1m,1.12357
BTCUSDT,2025-05-04 16:13:00,1m,1.54993
BTCUSDT,2025-05-04 16:14:00,1m,1.09164
BTCUSDT,2025-05-04 16:15:00,1m,21.42698
BTCUSDT,2025-05-04 16:16:00,1m,3.4086
BTCUSDT,2025-05-04 16:17:00,1m,3.89148
BTCUSDT,2025-05-04 16:18:00,1m,10.27882
BTCUSDT,2025-05-04 16:19:00,1m,3.71777
BTCUSDT,2025-05-04 16:20:00,1m,5.08285
BTCUSDT,2025-05-04 16:21:00,1m,9.46244
BTCUSDT,2025-05-04 16:22:00,1m,1.26129
BTCUSDT,2025-05-04 16:23:00,1m,8.28061
BTCUSDT,2025-05-04 16:24:00,1m,4.55755
BTCUSDT,2025-05-04 16:25:00,1m,5.36952
BTCUSDT,2025-05-04 16:26:00,1m,7.46729
BTCUSDT,2025-05-04 16:27:00,1m,1.28248
BTCUSDT,2025-05-04 16:28:00,1m,5.59558
BTCUSDT,2025-05-04 16:29:00,1m,2.61182
BTCUSDT,2025-05-04 16:30:00,1m,1.79508
BTCUSDT,2025-05-04 16:31:00,1m,1.86449
BTCUSDT,2025-05-04 16:32:00,1m,8.64104
BTCUSDT,2025-05-04 16:33:00,1m,0.98782
BTCUSDT,2025-05-04 16:34:00,1m,2.71232
BTCUSDT,2025-05-04 16:35:00,1m,4.79587
BTCUSDT,2025-05-04 16:36:00,1m,6.60121
BTCUSDT,2025-05-04 16:37:00,1m,1.49635
BTCUSDT,2025-05-04 16:38:00,1m,4.90203
BTCUSDT,2025-05-04 16:39:00,1m,0.80435
BTCUSDT,2025-05-04 16:40:00,1m,3.92862
BTCUSDT,2025-05-04 16:41:00,1m,0.53959
BTCUSDT,2025-05-04 16:42:00,1m,1.22396
BTCUSDT,2025-05-04 16:43:00,1m,6.55446
BTCUSDT,2025-05-04 16:44:00,1m,3.03701
BTCUSDT,2025-05-04 16:45:00,1m,1.12352
BTCUSDT,2025-05-04 16:46:00,1m,6.74943
